Timestamp,12-01 String current,12-02 String current,12-03 String current,12-04 String current,12-05 String current,12-06 String current,12-07 String current,12-08 String current,12-09 String current,12-10 String current
2023-07-16 22:00:00,0.17999999225139618,0.23666666448116302,0.17999999225139618,0.08739999681711197,0.2720000147819519,0.26999998092651367,0.23999999463558197,0.37911108136177063,0.4099999964237213,0.3448888957500458
2023-07-16 22:15:00,0.11933332681655884,0.02311111055314541,0.1615999937057495,-0.00279999990016222,0.038377776741981506,0.2281777560710907,0.0011333333095535636,0.20648887753486633,0.21608887612819672,0.1615999937057495
2023-07-16 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0771888867020607,0.0
2023-07-17 05:30:00,0.0,0.0,0.07704444229602814,0.0,0.0,0.20099999010562897,0.0,0.12733332812786102,0.29999998211860657,0.15753331780433655
2023-07-17 05:45:00,0.29190000891685486,0.19233332574367523,0.3539999723434448,0.2915889024734497,0.283466637134552,0.4026666581630707,0.2531110942363739,0.3655555546283722,0.49488890171051025,0.3517777621746063
2023-07-17 06:00:00,0.5099999904632568,0.4386666715145111,0.609333336353302,0.47999998927116394,0.5099999904632568,0.5362222194671631,0.4599999785423279,0.5,0.699999988079071,0.5299999713897705
2023-07-17 06:15:00,0.6455555558204651,1.1910887956619263,1.3156888484954834,0.6071110963821411,1.0321333408355713,0.7604444026947021,0.5871110558509827,0.7628666162490845,0.8231111168861389,0.6688888669013977
2023-07-17 06:30:00,1.0855555534362793,1.9481332302093506,2.0588889122009277,0.8828888535499573,1.8153444528579712,0.9213333129882812,0.9844443798065186,0.9455555081367493,1.038888931274414,1.5081777572631836
2023-07-17 06:45:00,3.048966646194458,2.9008443355560303,3.1386220455169678,2.348677635192871,2.5551998615264893,1.1053333282470703,2.663599967956543,1.1495555639266968,1.2860000133514404,2.681255578994751
2023-07-17 07:00:00,4.798311233520508,4.156922340393066,4.64858865737915,3.5462000370025635,3.841566562652588,1.3508888483047485,3.9835331439971924,1.421633243560791,2.264288902282715,4.01508903503418
2023-07-17 07:15:00,6.127488613128662,5.639166355133057,6.121455192565918,4.924566745758057,5.379544258117676,1.6911110877990723,5.440866470336914,3.050044298171997,4.411633014678955,5.548944473266602
2023-07-17 07:30:00,6.801977634429932,6.503855228424072,6.781633377075195,5.984288692474365,6.427088737487793,2.1546666622161865,6.464221954345703,6.307577610015869,5.677177429199219,6.558788776397705
2023-07-17 07:45:00,6.55525541305542,6.197366714477539,6.518866539001465,6.131566524505615,6.364588737487793,3.5990664958953857,6.412233352661133,6.247733116149902,5.981566429138184,6.542877674102783
2023-07-17 08:00:00,8.675199508666992,8.16177749633789,8.513422012329102,8.261955261230469,8.406822204589844,8.634377479553223,8.400055885314941,8.577844619750977,8.420244216918945,8.65121078491211
2023-07-17 08:15:00,9.851644515991211,8.933477401733398,9.49506664276123,9.329877853393555,9.58787727355957,9.801799774169922,9.51188850402832,9.896299362182617,9.512466430664062,9.839722633361816
2023-07-17 08:30:00,11.166688919067383,9.99554443359375,10.647566795349121,10.507177352905273,10.808821678161621,11.151266098022461,10.791299819946289,11.048144340515137,10.741077423095703,11.0021333694458
2023-07-17 08:45:00,12.405799865722656,11.442543983459473,11.880122184753418,11.674988746643066,11.94897747039795,12.213988304138184,11.993844032287598,12.116199493408203,11.905055046081543,12.051544189453125
2023-07-17 09:00:00,13.452366828918457,12.036832809448242,13.022944450378418,12.76734447479248,12.994977951049805,13.249410629272461,13.056532859802246,13.105433464050293,12.93067741394043,13.069177627563477
2023-07-17 09:15:00,14.101644515991211,11.552043914794922,14.016133308410645,13.777921676635742,13.765199661254883,14.309043884277344,14.027899742126465,14.094910621643066,13.746888160705566,14.018799781799316
2023-07-17 09:30:00,14.441244125366211,11.215332984924316,14.578344345092773,14.44428825378418,14.111588478088379,14.92288875579834,14.556477546691895,14.63427734375,14.234588623046875,14.593866348266602
2023-07-17 09:45:00,14.777976989746094,10.895455360412598,15.17538833618164,15.077577590942383,14.752955436706543,15.481877326965332,15.041555404663086,15.20112133026123,14.976566314697266,15.159821510314941
2023-07-17 10:00:00,15.047110557556152,10.7122220993042,15.546754837036133,15.448344230651855,15.20009994506836,15.84469985961914,15.436877250671387,15.49603271484375,15.514477729797363,15.560532569885254
2023-07-17 10:15:00,15.1814546585083,10.55756664276123,15.791299819946289,15.720888137817383,15.54283332824707,16.170799255371094,15.75571060180664,15.90121078491211,15.784066200256348,15.828110694885254
